#J matrix, N:20; Graph type: CompleteGraph, Pairing: random (+/-1), Frustration Rate: -0.105263, Num[+1] = 120, Num[-1] = 260
0	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1
1	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1
-1	1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1
-1	1	-1	0	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1
-1	-1	-1	1	0	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1
-1	-1	-1	-1	1	0	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1
-1	-1	-1	-1	-1	1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1
-1	-1	-1	-1	-1	-1	1	-1	0	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1
-1	-1	1	-1	-1	-1	-1	1	-1	0	-1	1	1	1	1	-1	1	-1	-1	1
1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1
-1	-1	-1	1	-1	1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1	-1	1	-1
1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1
1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	0	1	-1	-1	-1	-1	-1
1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	0	1	1	1	-1	1
-1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	1	1
-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	0	1	-1	-1
1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	0	1	-1
-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	0	1
-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	0
