#J matrix, N:20; Graph type: CompleteGraph, Pairing: random (+/-1), Frustration Rate: 0.407018, Num[+1] = 328, Num[-1] = 52
0	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1
-1	0	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1
1	1	0	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1
-1	1	1	0	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
1	-1	1	-1	0	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1
1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	1	-1	-1	1	-1	1	1	1	1	-1
1	-1	1	-1	-1	1	1	0	1	1	1	1	-1	-1	-1	1	-1	1	1	1
1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1
1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	-1	-1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1
-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	0	1	1	1	-1
1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	0
