#J matrix, N:20; Graph type: CompleteGraph, Pairing: random (+/-1), Frustration Rate: -0.505263, Num[+1] = 38, Num[-1] = 342
0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1
-1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
1	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1
-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	1	-1
1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	-1
-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1
-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1
-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	0	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
