#J matrix, N:20; Graph type: CompleteGraph, Pairing: random (+/-1), Frustration Rate: -0.101754, Num[+1] = 126, Num[-1] = 254
0	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	1
-1	0	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1
-1	-1	0	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1
1	-1	-1	0	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1
-1	-1	1	-1	0	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1
-1	1	-1	1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
-1	1	1	1	1	-1	0	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1
1	-1	1	-1	-1	-1	-1	0	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1
-1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	1	1	1	-1	-1	1
-1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	1	-1	-1	-1
-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	1	-1	-1	-1	-1	-1	1	-1	-1
1	-1	-1	1	-1	-1	-1	-1	-1	1	1	0	-1	-1	-1	-1	1	-1	-1	1
-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	1	-1	1
-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	1	-1
-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1
-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	1	1	1
1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	0	-1	1	-1
1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	0	1	-1
-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	0	-1
1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	0
