#J matrix, N:20; Graph type: CompleteGraph, Pairing: random (+/-1), Frustration Rate: 0.207018, Num[+1] = 310, Num[-1] = 70
0	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1
-1	0	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1
1	1	0	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1
-1	1	1	0	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1
1	1	1	1	0	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1
1	-1	1	1	1	0	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1
1	1	1	1	-1	1	0	1	1	1	1	1	1	1	-1	1	1	1	-1	1
1	1	1	1	1	1	1	0	1	1	-1	1	-1	1	1	1	1	1	-1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1
1	-1	-1	1	1	1	1	1	1	0	-1	1	1	1	1	1	-1	1	1	1
1	1	1	1	-1	1	1	-1	1	-1	0	1	1	1	1	-1	1	1	1	1
-1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1
1	-1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	-1	1	1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	-1	-1
-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	-1	1	1	-1	1
-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	0	1	1	1	1
1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	0	1	-1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1
1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	0	1
-1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	0
